1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5B2B08CB,BF,0,0,0,0,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B2B08CC,0,0,0,0,22,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B2B08CC,0,2C,0,0,0,2C,0,0,5A808C20,225608.684,110722,A,6,0,60
5B35B9EE,A5,0,26,0,0,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B35B9EE,0,0,0,2E,29,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B35B9EE,0,32,0,0,0,30,0,0,5A808C20,225608.684,110722,A,6,0,60
5B452383,80,0,3A,0,3D,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B452384,0,0,0,25,0,25,0,0,5A808C20,225608.684,110722,A,6,0,60
5B50E8E5,B8,0,0,0,38,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B50E8E6,0,26,0,0,0,24,0,0,5A808C20,225608.684,110722,A,6,0,60
5B9F1249,BE,0,3D,0,0,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5B9F124A,0,2B,0,29,0,0,0,0,5A808C20,225608.684,110722,A,6,0,60
5C62FB47,80,0,0,0,3E,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5C62FB48,0,0,0,0,0,0,20,0,5BFE0460,225609.692,110722,A,6,0,52
5C62FB48,0,0,0,0,0,2C,0,2D,5BFE0460,225609.692,110722,A,6,0,52
5CC045B6,AD,0,2B,0,2C,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5CC045B6,0,33,0,34,0,0,30,0,5BFE0460,225609.692,110722,A,6,0,52
5CC045B6,0,0,0,0,0,3A,0,3A,5BFE0460,225609.692,110722,A,6,0,52
5CCD443B,80,0,2F,0,0,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5CCD443B,0,0,0,0,35,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5CCD443B,0,0,0,0,0,3D,0,0,5BFE0460,225609.692,110722,A,6,0,52
5CCD443C,0,0,0,20,0,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5CDBE60E,80,0,0,0,23,0,26,0,5BFE0460,225609.692,110722,A,6,0,52
5CDBE60E,0,0,0,0,0,0,0,31,5BFE0460,225609.692,110722,A,6,0,52
5CDBE60E,0,0,0,0,0,38,0,0,5BFE0460,225609.692,110722,A,6,0,52
5D3A97A8,A7,0,0,0,0,0,0,0,5BFE0460,225609.692,110722,A,6,0,52
5D3A97A8,0,0,0,0,2A,0,29,0,5BFE0460,225609.692,110722,A,6,0,52
5D3A97A8,0,31,0,0,0,32,0,35,5BFE0460,225609.692,110722,A,6,0,52
5DBCCEF1,B4,0,37,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5DBCCEF1,0,0,0,3A,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5DBCCEF2,0,22,0,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5DCAAB29,BF,0,0,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5DCAAB2A,0,0,21,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5DCAAB2A,0,2E,0,2A,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E208816,80,0,3B,0,3C,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E208817,0,0,0,2B,0,2F,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E29EEB5,80,0,2E,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E29EEB5,0,0,0,0,31,0,37,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E29EEB5,0,0,0,3A,0,38,0,39,5D7B7CA0,225610.684,110722,A,6,0,60
5E3D4E99,AC,0,0,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E3D4E99,0,32,0,0,0,0,32,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E3D4E99,0,0,0,0,0,0,0,38,5D7B7CA0,225610.684,110722,A,6,0,60
5E499FFD,AD,0,2D,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E499FFD,0,37,0,35,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E5AA841,80,0,2F,0,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E5AA841,0,0,0,35,32,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E5AA841,0,0,0,0,0,38,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E5B120E,80,0,0,0,30,0,34,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E5B120F,0,0,0,0,0,20,0,27,5D7B7CA0,225610.684,110722,A,6,0,60
5E6C207B,80,0,29,0,2B,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E6C207B,0,0,0,37,0,0,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5E6C207B,0,0,0,0,0,39,0,0,5D7B7CA0,225610.684,110722,A,6,0,60
5FC9AB3C,BF,0,3E,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FC9AB3D,0,0,0,2D,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FC9AB3D,0,30,0,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FD1546B,A3,0,26,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FD1546B,0,0,0,2D,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FD1546B,0,31,0,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FE04D20,BF,0,3E,0,3C,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FE04D21,0,24,0,24,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
5FE04D21,0,0,0,0,0,2D,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
601863D3,A4,0,26,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
601863D3,0,2E,0,2D,0,0,2A,0,5EF8F4E0,225611.692,110722,A,6,0,52
601863D3,0,0,0,0,0,0,0,32,5EF8F4E0,225611.692,110722,A,6,0,52
6022EFC6,BF,0,3F,0,0,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
6022EFC7,0,27,0,26,22,0,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
6022EFC7,0,0,0,0,0,28,0,0,5EF8F4E0,225611.692,110722,A,6,0,52
605ED937,80,0,0,0,31,0,34,0,5EF8F4E0,225611.692,110722,A,6,0,52
605ED937,0,0,0,0,0,3C,0,3E,5EF8F4E0,225611.692,110722,A,6,0,52
6102A230,80,0,2F,0,2A,0,0,0,60766D20,225612.684,110722,A,6,0,60
6102A230,0,0,0,34,0,0,0,0,60766D20,225612.684,110722,A,6,0,60
6102A230,0,0,0,0,0,3D,0,0,60766D20,225612.684,110722,A,6,0,60
618F0DE5,80,0,0,0,2A,0,2F,0,60766D20,225612.684,110722,A,6,0,60
618F0DE5,0,0,0,0,0,3A,0,3E,60766D20,225612.684,110722,A,6,0,60
62061479,A6,0,25,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,60
62061479,0,0,0,2F,28,0,0,0,61F3E560,225613.692,110722,A,6,0,60
62061479,0,31,0,0,0,30,0,0,61F3E560,225613.692,110722,A,6,0,60
622616C4,B3,0,32,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
622616C4,0,3D,0,3D,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
622975F9,80,0,3E,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
622975FA,0,0,0,25,22,0,25,0,61F3E560,225613.692,110722,A,6,0,52
622975FA,0,0,0,0,0,28,0,2A,61F3E560,225613.692,110722,A,6,0,52
62B0083A,80,0,25,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
62B0083A,0,0,0,0,2C,0,0,0,61F3E560,225613.692,110722,A,6,0,52
62B0083A,0,0,0,0,0,32,0,0,61F3E560,225613.692,110722,A,6,0,52
62B0083A,0,0,0,38,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
6300DE6B,BE,0,0,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
6300DE6C,0,0,21,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
6300DE6C,0,2F,0,29,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
632A574F,80,0,2F,0,0,0,0,0,61F3E560,225613.692,110722,A,6,0,52
632A574F,33,0,0,0,33,0,0,0,61F3E560,225613.692,110722,A,6,0,52
632A574F,0,3B,0,3F,0,3B,0,0,61F3E560,225613.692,110722,A,6,0,52
634528D2,80,0,0,0,29,0,2F,0,61F3E560,225613.692,110722,A,6,0,52
634528D2,0,0,0,0,0,31,0,34,61F3E560,225613.692,110722,A,6,0,52
6379F244,80,0,0,0,31,0,0,0,63715DA0,225614.684,110722,A,6,0,52
6379F244,0,0,0,0,0,0,39,0,63715DA0,225614.684,110722,A,6,0,52
6379F245,0,0,0,0,0,25,0,21,63715DA0,225614.684,110722,A,6,0,52
638996C8,80,0,0,0,32,0,35,0,63715DA0,225614.684,110722,A,6,0,60
638996C8,0,0,0,0,0,3D,0,0,63715DA0,225614.684,110722,A,6,0,60
638996C9,0,0,0,0,0,0,0,24,63715DA0,225614.684,110722,A,6,0,60
638F896E,A5,0,22,0,26,0,0,0,63715DA0,225614.684,110722,A,6,0,60
638F896E,0,34,0,36,0,30,0,0,63715DA0,225614.684,110722,A,6,0,60
6392ADB1,BD,0,0,0,3E,0,0,0,63715DA0,225614.684,110722,A,6,0,60
6392ADB2,0,0,0,0,0,26,0,0,63715DA0,225614.684,110722,A,6,0,60
6392ADB2,0,28,0,0,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63A467BA,80,0,3B,0,3B,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63A467BB,0,0,0,23,0,22,0,0,63715DA0,225614.684,110722,A,6,0,60
63B155F6,A2,0,22,0,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63B155F6,0,2B,0,2C,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63C60136,80,0,36,0,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63C60136,39,0,0,0,38,0,39,0,63715DA0,225614.684,110722,A,6,0,60
63C60137,0,23,0,22,0,23,0,0,63715DA0,225614.684,110722,A,6,0,60
63C60137,0,0,0,0,0,0,0,2A,63715DA0,225614.684,110722,A,6,0,60
63FE627A,A7,0,0,0,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63FE627A,0,0,2B,0,2E,0,0,0,63715DA0,225614.684,110722,A,6,0,60
63FE627A,0,36,0,33,0,34,0,0,63715DA0,225614.684,110722,A,6,0,60
644EEAE0,80,0,24,0,26,0,0,0,63715DA0,225614.684,110722,A,6,0,60
644EEAE0,0,0,0,0,0,2F,0,0,63715DA0,225614.684,110722,A,6,0,60
644EEAE0,0,0,0,33,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
64E7766D,80,0,2F,0,2F,0,0,0,63715DA0,225614.684,110722,A,6,0,60
64E7766D,0,0,0,34,0,0,0,0,63715DA0,225614.684,110722,A,6,0,60
64E7766D,0,0,0,0,0,3A,0,0,63715DA0,225614.684,110722,A,6,0,60
65788DD8,AF,0,2B,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
65788DD8,0,34,0,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
65788DD8,0,0,0,38,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
65C8B1D4,80,0,3C,0,3D,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
65C8B1D5,0,0,0,26,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
65C8B1D5,0,0,0,0,0,29,0,0,64EED5E0,225615.692,110722,A,6,0,52
66022E8C,80,0,0,0,2E,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
66022E8C,0,0,30,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
66022E8C,0,0,0,39,0,3F,0,0,64EED5E0,225615.692,110722,A,6,0,52
66070B2C,B0,0,30,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
66070B2C,0,3A,0,3C,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
660B5DB7,80,0,2A,0,2D,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
660B5DB7,0,0,0,38,0,38,0,0,64EED5E0,225615.692,110722,A,6,0,52
66257D7A,80,0,3B,0,3A,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
66257D7B,0,0,0,22,0,21,0,0,64EED5E0,225615.692,110722,A,6,0,52
663AB3C9,A4,0,21,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
663AB3C9,0,36,0,34,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
6.67E+14,80,0,36,0,0,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
6.67E+14,0,0,0,0,39,0,0,0,64EED5E0,225615.692,110722,A,6,0,52
666792EA,0,0,0,20,0,24,0,0,64EED5E0,225615.692,110722,A,6,0,52
679E2493,80,0,33,0,36,0,0,0,666C4E20,225616.684,110722,A,6,0,36
679E2493,0,0,0,3D,0,3C,0,0,666C4E20,225616.684,110722,A,6,0,36
67A660AC,80,0,0,0,35,0,34,0,666C4E20,225616.684,110722,A,6,0,36
67A660AC,0,0,0,0,0,3E,0,0,666C4E20,225616.684,110722,A,6,0,36
67A660AD,0,0,0,0,0,0,0,23,666C4E20,225616.684,110722,A,6,0,36
67D1B5A3,AB,0,2C,0,0,0,0,0,666C4E20,225616.684,110722,A,6,0,36
67D1B5A3,0,34,0,31,0,0,0,0,666C4E20,225616.684,110722,A,6,0,36
686EEC9D,80,0,3F,0,0,0,0,0,67E9C660,225617.692,110722,A,6,0,52
686EEC9E,23,0,0,0,27,0,0,0,67E9C660,225617.692,110722,A,6,0,52
686EEC9E,0,2B,0,0,0,2D,0,0,67E9C660,225617.692,110722,A,6,0,52
686EEC9E,0,0,0,31,0,0,0,0,67E9C660,225617.692,110722,A,6,0,52
6872FB96,AE,0,2E,0,0,0,2D,0,67E9C660,225617.692,110722,A,6,0,52
6872FB96,0,33,0,36,0,0,0,0,67E9C660,225617.692,110722,A,6,0,52
6872FB96,0,0,0,0,0,0,0,3C,67E9C660,225617.692,110722,A,6,0,52
691EB036,80,0,21,0,26,0,0,0,67E9C660,225617.692,110722,A,6,0,52
691EB036,0,0,0,2F,0,2F,2A,0,67E9C660,225617.692,110722,A,6,0,52
691EB036,0,0,0,0,0,0,0,30,67E9C660,225617.692,110722,A,6,0,52
6.99E+232,80,0,30,0,34,0,37,0,69673E9F,225618.684,110722,A,6,0,60
6.99E+232,0,0,0,38,0,3D,0,0,69673E9F,225618.684,110722,A,6,0,60
6992E22A,0,0,0,0,0,0,0,20,69673E9F,225618.684,110722,A,6,0,60
6A195831,BB,0,0,0,0,0,3C,0,69673E9F,225618.684,110722,A,6,0,60
6A195832,0,27,0,0,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6A195832,0,0,0,0,0,0,0,31,69673E9F,225618.684,110722,A,6,0,60
6A5AF05A,80,0,0,0,3E,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6A5AF05B,0,0,0,0,0,27,20,0,69673E9F,225618.684,110722,A,6,0,60
6A5AF05B,0,0,0,0,0,0,0,2C,69673E9F,225618.684,110722,A,6,0,60
6A674036,80,0,34,0,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6A674036,0,0,0,3F,0,0,3B,0,69673E9F,225618.684,110722,A,6,0,60
6A674037,0,0,0,0,0,0,0,21,69673E9F,225618.684,110722,A,6,0,60
6AC65177,A3,0,20,0,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6AC65177,0,2C,0,2D,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6AE2331B,80,0,3F,0,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6AE2331C,22,0,0,0,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6AE2331C,0,2B,0,2D,0,0,0,0,69673E9F,225618.684,110722,A,6,0,60
6AF571FF,80,0,0,0,37,0,0,0,6AE4B6E0,225619.692,110722,A,6,0,60
6AF571FF,0,0,38,0,0,0,3A,0,6AE4B6E0,225619.692,110722,A,6,0,60
6AF57200,0,0,0,24,0,0,0,27,6AE4B6E0,225619.692,110722,A,6,0,60
6AF57200,0,0,0,0,0,29,0,0,6AE4B6E0,225619.692,110722,A,6,0,60
6B1D4512,80,0,2C,0,28,0,2C,0,6AE4B6E0,225619.692,110722,A,6,0,52
6B1D4512,0,0,0,30,0,36,0,34,6AE4B6E0,225619.692,110722,A,6,0,52
6B9199C3,BB,0,3E,0,0,0,0,0,6AE4B6E0,225619.692,110722,A,6,0,52
6B9199C4,0,2A,0,29,0,0,0,0,6AE4B6E0,225619.692,110722,A,6,0,52
6CD08E66,BD,0,3F,0,0,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6CD08E67,0,0,0,0,21,0,25,0,6C622F20,225620.684,110722,A,6,0,60
6CD08E67,0,32,0,31,0,35,0,0,6C622F20,225620.684,110722,A,6,0,60
6CD08E67,0,0,0,0,0,0,0,38,6C622F20,225620.684,110722,A,6,0,60
6D1BCDFE,BA,0,3A,0,3C,0,3D,0,6C622F20,225620.684,110722,A,6,0,60
6D1BCDFF,0,24,0,23,0,24,0,0,6C622F20,225620.684,110722,A,6,0,60
6D1BCDFF,0,0,0,0,0,0,0,29,6C622F20,225620.684,110722,A,6,0,60
6D54FE7B,AE,0,2E,0,0,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6D54FE7B,0,3D,0,38,0,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6D7DBE75,80,0,24,0,0,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6D7DBE75,0,0,0,0,29,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6D7DBE75,0,0,0,30,0,31,0,0,6C622F20,225620.684,110722,A,6,0,60
6DC3CE0E,80,0,3D,0,0,0,0,0,6C622F20,225620.684,110722,A,6,0,60
6DC3CE0F,0,0,0,0,23,0,27,0,6C622F20,225620.684,110722,A,6,0,60
6DC3CE0F,0,0,0,0,0,2B,0,0,6C622F20,225620.684,110722,A,6,0,60
6DC3CE0F,0,0,0,30,0,0,0,30,6C622F20,225620.684,110722,A,6,0,60
6E7820FF,80,0,34,0,0,0,35,0,6DDFA75F,225621.692,110722,A,6,0,52
6E7820FF,0,0,0,3D,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6E782100,0,0,0,0,0,0,0,22,6DDFA75F,225621.692,110722,A,6,0,52
6E80E81D,A3,0,21,0,25,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6E80E81D,0,2E,0,2E,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6E80E81D,0,0,0,0,0,34,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6E8586F1,A2,0,20,0,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6E8586F1,0,2F,0,2D,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6EC54A72,A6,0,22,0,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6EC54A72,0,2C,0,2E,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6ECF084F,80,0,2C,0,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6ECF084F,0,0,0,0,32,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6ECF084F,0,0,0,0,0,3D,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6ECF0850,0,0,0,20,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6F11CC0C,AB,0,28,0,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
6F11CC0C,0,34,0,37,0,0,0,0,6DDFA75F,225621.692,110722,A,6,0,52
7050B197,80,0,0,0,2E,0,2E,0,6F5D1FA0,225622.684,110722,A,6,0,60
7050B197,0,0,0,0,0,30,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
7050B197,0,0,0,0,0,0,0,3A,6F5D1FA0,225622.684,110722,A,6,0,60
708AF456,80,0,0,0,30,0,34,0,6F5D1FA0,225622.684,110722,A,6,0,60
708AF456,0,0,0,0,0,3D,0,3D,6F5D1FA0,225622.684,110722,A,6,0,60
709757B4,B4,0,34,0,36,0,36,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B5,36,33,0,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B5,0,0,3B,39,3E,3C,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B6,0,0,0,0,0,0,22,21,6F5D1FA0,225622.684,110722,A,6,0,60
709757B6,0,28,0,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B6,0,0,0,3D,0,39,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B7,0,0,0,0,0,0,34,31,6F5D1FA0,225622.684,110722,A,6,0,60
709757B7,0,0,0,0,0,0,0,39,6F5D1FA0,225622.684,110722,A,6,0,60
709757B8,0,0,3D,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
709757B9,0,0,0,2B,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70C3B778,80,0,37,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70C3B778,0,0,0,3C,38,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70C3B779,0,0,0,0,0,24,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70CC5E27,BC,0,3D,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70CC5E28,0,27,0,0,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70CC5E28,0,0,0,29,0,0,0,0,6F5D1FA0,225622.684,110722,A,6,0,60
70F1E37E,80,0,38,0,3B,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
70F1E37F,0,0,0,2D,0,2F,0,0,70DA97E0,225623.692,110722,A,6,0,52
70F48E3F,80,0,0,0,2C,0,29,0,70DA97E0,225623.692,110722,A,6,0,52
70F48E3F,0,0,0,0,0,33,0,0,70DA97E0,225623.692,110722,A,6,0,52
70F48E3F,0,0,0,0,0,0,0,3B,70DA97E0,225623.692,110722,A,6,0,52
7130E3D5,A4,0,27,0,0,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7130E3D5,0,2F,0,2D,0,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7145A4B3,80,0,34,0,31,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7145A4B3,0,0,0,3A,0,3E,0,0,70DA97E0,225623.692,110722,A,6,0,52
7182B7F5,80,0,35,0,0,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7182B7F5,0,0,0,0,38,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7182B7F6,0,0,0,20,0,24,0,0,70DA97E0,225623.692,110722,A,6,0,52
7196997B,80,0,3F,0,3F,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
7196997C,0,0,0,29,0,28,0,0,70DA97E0,225623.692,110722,A,6,0,52
720F20AF,80,0,0,0,0,0,26,0,70DA97E0,225623.692,110722,A,6,0,52
720F20AF,0,0,0,0,29,0,0,0,70DA97E0,225623.692,110722,A,6,0,52
720F20AF,0,0,0,0,0,35,0,0,70DA97E0,225623.692,110722,A,6,0,52
720F20AF,0,0,0,0,0,0,0,38,70DA97E0,225623.692,110722,A,6,0,52
72765DCC,BE,0,3C,0,3F,0,0,0,72581020,225624.684,110722,A,6,0,60
72765DCD,0,2F,0,2D,0,28,0,0,72581020,225624.684,110722,A,6,0,60
730D36AC,80,0,36,0,0,0,0,0,72581020,225624.684,110722,A,6,0,60
730D36AC,0,0,0,0,3D,0,3A,0,72581020,225624.684,110722,A,6,0,60
730D36AD,0,0,0,26,0,22,0,24,72581020,225624.684,110722,A,6,0,60
734984CB,80,0,3F,0,0,0,0,0,72581020,225624.684,110722,A,6,0,60
734984CC,0,0,0,0,24,0,0,0,72581020,225624.684,110722,A,6,0,60
734984CC,0,0,0,29,0,2E,0,0,72581020,225624.684,110722,A,6,0,60
736CB978,AA,0,29,0,2B,0,2F,0,72581020,225624.684,110722,A,6,0,60
736CB978,0,32,0,32,0,0,0,0,72581020,225624.684,110722,A,6,0,60
736CB978,0,0,0,0,0,39,0,3B,72581020,225624.684,110722,A,6,0,60
73D62315,80,0,0,0,3B,0,3F,0,73D58860,225625.692,110722,A,6,0,60
73D62316,0,0,0,0,0,20,0,0,73D58860,225625.692,110722,A,6,0,60
73D62316,0,0,0,0,0,0,0,28,73D58860,225625.692,110722,A,6,0,60
747A06F9,A7,0,24,0,0,0,0,0,73D58860,225625.692,110722,A,6,0,52
747A06F9,0,2E,0,0,0,0,0,0,73D58860,225625.692,110722,A,6,0,52
747A06F9,0,0,0,34,0,0,0,0,73D58860,225625.692,110722,A,6,0,52
74BFE654,80,0,0,0,2E,0,2D,0,73D58860,225625.692,110722,A,6,0,52
74BFE654,0,0,0,0,0,31,0,36,73D58860,225625.692,110722,A,6,0,52
755B06C8,80,0,2A,0,0,0,0,0,755300A0,225626.684,110722,A,6,0,52
755B06C8,0,0,0,0,30,0,32,0,755300A0,225626.684,110722,A,6,0,52
755B06C8,0,0,0,3B,0,38,0,3E,755300A0,225626.684,110722,A,6,0,52
75900AC4,80,0,0,0,25,0,22,0,755300A0,225626.684,110722,A,6,0,60
75900AC4,0,0,0,0,0,29,0,2D,755300A0,225626.684,110722,A,6,0,60
75AA8EAB,80,0,2B,0,2D,0,2E,0,755300A0,225626.684,110722,A,6,0,60
75AA8EAB,0,0,0,0,0,37,0,0,755300A0,225626.684,110722,A,6,0,60
75AA8EAB,0,0,0,38,0,0,0,39,755300A0,225626.684,110722,A,6,0,60
76121CE0,B3,0,30,0,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
76121CE0,0,3D,0,0,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
76121CE1,0,0,0,23,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
7632AB05,80,0,2F,0,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
7632AB05,32,0,0,0,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
7632AB05,0,39,0,3A,0,0,0,0,755300A0,225626.684,110722,A,6,0,60
7675BDEB,80,0,0,0,3D,0,3D,0,755300A0,225626.684,110722,A,6,0,60
7675BDEC,0,0,0,0,0,22,0,0,755300A0,225626.684,110722,A,6,0,60
7675BDEC,0,0,0,0,0,0,0,32,755300A0,225626.684,110722,A,6,0,60
76A5EBEC,80,0,23,0,26,0,0,0,755300A0,225626.684,110722,A,6,0,60
76A5EBEC,0,0,0,2B,0,2A,0,0,755300A0,225626.684,110722,A,6,0,60
76D0473D,A0,0,0,0,26,0,0,0,755300A0,225626.684,110722,A,6,0,60
76D0473D,0,2D,0,0,0,2C,0,0,755300A0,225626.684,110722,A,6,0,60
7757C4EA,AA,0,2A,0,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
7757C4EA,0,34,0,32,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
77984A0F,80,0,21,0,25,0,0,0,76D078E0,225627.692,110722,A,6,0,52
77984A0F,0,0,0,2C,0,2A,0,0,76D078E0,225627.692,110722,A,6,0,52
77F80169,A6,0,0,0,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
77F80169,0,0,2D,0,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
77F80169,0,0,0,33,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
77F80169,0,3A,0,0,0,0,0,0,76D078E0,225627.692,110722,A,6,0,52
